Plate,Metadata_Well,Drug,Concentration,Metadata_row,Metadata_column,NumberOfCells,NumberOfCells_ADR,NumberOfCells_MES
2214050,E04,Decitabine,1.0,5,4,896.0,450.0,446.0
2214050,E05,LY2835219,0.1,5,5,994.0,475.0,519.0
2214050,E06,GSK-2256098,0.01,5,6,1080.0,564.0,516.0
2214050,E07,MK-8776 (SCH 900776),0.01,5,7,1262.0,628.0,634.0
2214050,E08,Genistein,0.1,5,8,1233.0,724.0,509.0
2214050,E09,DMSO,0.0,5,9,1110.0,599.0,511.0
2214050,E11,Tofacitinib,10.0,5,11,1298.0,778.0,520.0
2214050,E12,Bardoxolone methyl,0.01,5,12,1232.0,726.0,506.0
2214050,E13,GSK-2256098,1.0,5,13,1119.0,639.0,480.0
2214050,E14,GSK-2636771,1.0,5,14,1457.0,848.0,609.0
2214050,E15,MK-8776 (SCH 900776),0.1,5,15,1238.0,658.0,580.0
2214050,E16,Etomoxir,0.01,5,16,1420.0,803.0,617.0
2214050,E17,DMSO,0.0,5,17,1202.0,684.0,518.0
2214050,E18,Indomethacin,0.01,5,18,1262.0,736.0,526.0
2214050,E19,OSI-906 (Linsitinib),0.1,5,19,1068.0,661.0,407.0
2214050,E20,FRAX597,1.0,5,20,1088.0,592.0,496.0
2214050,E21,"BKM120 (NVP-BKM120, Buparlisib)",0.1,5,21,1078.0,613.0,465.0
2214050,E22,ISRIB,10.0,5,22,1160.0,654.0,506.0
2214050,E23,"Defactinib (VS-6063, PF-04554878)",0.01,5,23,1128.0,640.0,488.0
2214050,E24,Genistein,0.01,5,24,912.0,435.0,477.0
2214050,F01,DMSO,0.0,6,1,709.0,329.0,380.0
2214050,F02,"Defactinib (VS-6063, PF-04554878)",10.0,6,2,1004.0,612.0,392.0
2214050,F03,Vinorelbine bitatrate,1.0,6,3,387.0,209.0,178.0
2214050,F04,CGP 57380,1.0,6,4,1176.0,610.0,566.0
2214050,F05,,0.0,6,5,1130.0,530.0,600.0
2214050,F06,cobimetinib,0.1,6,6,934.0,661.0,273.0
2214050,F07,Etomoxir,1.0,6,7,1296.0,733.0,563.0
2214050,F08,Indomethacin,0.1,6,8,1400.0,795.0,605.0
2214050,F09,Rotenone,0.01,6,9,1221.0,646.0,575.0
2214050,F10,DMSO,0.0,6,10,1291.0,674.0,617.0
2214050,F11,cobimetinib,10.0,6,11,338.0,245.0,93.0
2214050,F12,Dasatinib,1.0,6,12,658.0,435.0,223.0
2214050,F13,Dasatinib,1.0,6,13,830.0,535.0,295.0
2214050,F14,Alectinib,0.1,6,14,1159.0,635.0,524.0
2214050,F16,GSK-2636771,1.0,6,16,1163.0,719.0,444.0
2214050,F17,Genistein,1.0,6,17,1169.0,570.0,599.0
2214050,F18,DMSO,0.0,6,18,1121.0,633.0,488.0
2214050,F19,Dabrafenib,0.01,6,19,1121.0,555.0,566.0
2214050,F20,Selumetinib,0.1,6,20,957.0,650.0,307.0
2214050,F21,Decitabine,0.1,6,21,1069.0,534.0,535.0
2214050,F22,Lenvatinib,0.1,6,22,1022.0,570.0,452.0
2214050,F23,THZ1,0.01,6,23,1108.0,631.0,477.0
2214050,F24,3-Methyladenine,0.1,6,24,873.0,463.0,410.0
2214050,G01,CGP 57380,0.01,7,1,780.0,402.0,378.0
2214050,G02,Dasatinib,10.0,7,2,794.0,565.0,229.0
2214050,G03,3-Methyladenine,1.0,7,3,894.0,569.0,325.0
2214050,G04,DMSO,0.0,7,4,1056.0,573.0,483.0
2214050,G05,Indomethacin,0.1,7,5,1255.0,639.0,616.0
2214050,G06,Lenvatinib,0.01,7,6,1232.0,677.0,555.0
2214050,G07,AZD4547,0.01,7,7,1312.0,671.0,641.0
2214050,G08,Ribociclib,10.0,7,8,665.0,319.0,346.0
2214050,G09,Indomethacin,0.01,7,9,1253.0,718.0,535.0
2214050,G10,Bardoxolone methyl,10.0,7,10,34.0,10.0,24.0
2214050,G11,Entrectinib,0.1,7,11,1245.0,708.0,537.0
2214050,G12,Decitabine,1.0,7,12,1094.0,533.0,561.0
2214050,G13,FRAX597,0.01,7,13,1131.0,622.0,509.0
2214050,G14,(S)-H-1152 (hydrochloride),0.1,7,14,1283.0,637.0,646.0
2214050,G15,AZD4547,1.0,7,15,953.0,467.0,486.0
2214050,G16,Rapamycin (Sirolimus),10.0,7,16,562.0,281.0,281.0
2214050,G17,Ribociclib,0.1,7,17,1085.0,602.0,483.0
2214050,G18,MK-8776 (SCH 900776),10.0,7,18,1728.0,985.0,743.0
2214050,G19,DMSO,0.0,7,19,1213.0,690.0,523.0
2214050,G20,Decitabine,0.01,7,20,1108.0,637.0,471.0
2214050,G21,Tazemetostat,0.01,7,21,1175.0,639.0,536.0
2214050,G22,MK-2206 dihydrochloride,10.0,7,22,486.0,117.0,369.0
2214050,G23,Rotenone,1.0,7,23,598.0,311.0,287.0
2214050,G24,3-Methyladenine,10.0,7,24,552.0,347.0,205.0
2214050,H01,LY2835219,0.01,8,1,938.0,455.0,483.0
2214050,H02,Ribociclib,1.0,8,2,777.0,371.0,406.0
2214050,H03,DMSO,0.0,8,3,1118.0,638.0,480.0
2214050,H04,MK-8776 (SCH 900776),0.01,8,4,938.0,466.0,472.0
2214050,H05,OSI-906 (Linsitinib),0.01,8,5,1128.0,620.0,508.0
2214050,H06,,0.0,8,6,1142.0,549.0,593.0
2214050,H07,Palbociclib,10.0,8,7,627.0,217.0,410.0
2214050,H08,AZD6738,1.0,8,8,630.0,258.0,372.0
2214050,H09,Palbociclib,10.0,8,9,523.0,247.0,276.0
2214050,H10,Palbociclib,0.01,8,10,1274.0,714.0,560.0
2214050,H11,Tazemetostat,0.1,8,11,1494.0,885.0,609.0
2214050,H12,GSK-2636771,0.1,8,12,1033.0,582.0,451.0
2214050,H13,Bardoxolone methyl,1.0,8,13,1151.0,693.0,458.0
2214050,H14,LY2835219,1.0,8,14,876.0,418.0,458.0
2214050,H15,Decitabine,0.01,8,15,1426.0,766.0,660.0
2214050,H16,BGJ398 (NVP-BGJ398),0.1,8,16,1125.0,616.0,509.0
2214050,H17,Alectinib,1.0,8,17,1191.0,659.0,532.0
2214050,H18,Rapamycin (Sirolimus),0.1,8,18,483.0,214.0,269.0
2214050,H19,CGP 57380,1.0,8,19,1210.0,591.0,619.0
2214050,H20,DMSO,0.0,8,20,1028.0,589.0,439.0
2214050,H21,Entrectinib,1.0,8,21,1201.0,761.0,440.0
2214050,H24,Rotenone,0.01,8,24,773.0,329.0,444.0
2214050,I01,AZD4547,0.01,9,1,910.0,419.0,491.0
2214050,I02,Ribociclib,0.01,9,2,957.0,496.0,461.0
2214050,I03,GSK-2636771,0.01,9,3,969.0,504.0,465.0
2214050,I04,MK-2206 dihydrochloride,1.0,9,4,644.0,269.0,375.0
2214050,I05,Entrectinib,1.0,9,5,1097.0,694.0,403.0
2214050,I06,DMSO,0.0,9,6,1128.0,568.0,560.0
2214050,I07,NVP-AEW541 (hydrochloride),0.01,9,7,1243.0,721.0,522.0
2214050,I08,Selumetinib,1.0,9,8,726.0,513.0,213.0
2214050,I09,THZ1,1.0,9,9,240.0,167.0,73.0
2214050,I10,,0.0,9,10,1145.0,617.0,528.0
2214050,I11,ISRIB,0.01,9,11,1351.0,766.0,585.0
2214050,I12,MK-2206 dihydrochloride,0.01,9,12,1146.0,650.0,496.0
2214050,I13,AZD6738,0.01,9,13,1088.0,581.0,507.0
2214050,I14,BGJ398 (NVP-BGJ398),1.0,9,14,938.0,467.0,471.0
2214050,I15,3-Methyladenine,0.01,9,15,1122.0,616.0,506.0
2214050,I16,,0.0,9,16,1191.0,672.0,519.0
2214050,I17,,0.0,9,17,1183.0,663.0,520.0
2214050,I18,Rotenone,0.1,9,18,1084.0,608.0,476.0
2214050,I19,THZ1,10.0,9,19,95.0,34.0,61.0
2214050,I20,,0.0,9,20,889.0,458.0,431.0
2214050,I21,DMSO,0.0,9,21,1154.0,606.0,548.0
2214050,I22,AZD6738,10.0,9,22,141.0,15.0,126.0
2214050,I23,ISRIB,10.0,9,23,994.0,532.0,462.0
2214050,I24,Arsenic trioxide,10.0,9,24,780.0,398.0,382.0
2214050,J01,Dabrafenib,0.1,10,1,873.0,357.0,516.0
2214050,J02,Afuresertib,10.0,10,2,627.0,237.0,390.0
2214050,J03,LY2835219,10.0,10,3,391.0,129.0,262.0
2214050,J04,Ribociclib,1.0,10,4,1048.0,552.0,496.0
2214050,J05,DMSO,0.0,10,5,1183.0,628.0,555.0
2214050,J06,ISRIB,1.0,10,6,1135.0,589.0,546.0
2214050,J07,Tofacitinib,0.01,10,7,1228.0,638.0,590.0
2214050,J08,Afuresertib,10.0,10,8,996.0,569.0,427.0
2214050,J09,MK-2206 dihydrochloride,10.0,10,9,478.0,111.0,367.0
2214050,J10,Y-27632 dihydrochloride,0.01,10,10,1213.0,655.0,558.0
2214050,J11,LY2835219,10.0,10,11,481.0,142.0,339.0
2214050,J12,BGJ398 (NVP-BGJ398),0.1,10,12,1107.0,636.0,471.0
2214050,J13,Tofacitinib,0.1,10,13,1157.0,685.0,472.0
2214050,J14,Rotenone,10.0,10,14,659.0,345.0,314.0
2214050,J15,Fasudil,0.01,10,15,1028.0,479.0,549.0
2214050,J16,Palbociclib,0.1,10,16,1069.0,559.0,510.0
2214050,J17,Etomoxir,0.01,10,17,1269.0,678.0,591.0
2214050,J18,GSK-2256098,0.01,10,18,1136.0,624.0,512.0
2214050,J19,,0.0,10,19,1081.0,600.0,481.0
2214050,J20,THZ1,10.0,10,20,91.0,53.0,38.0
2214050,J21,(S)-H-1152 (hydrochloride),1.0,10,21,1366.0,688.0,678.0
2214050,J22,DMSO,0.0,10,22,1296.0,647.0,649.0
2214050,J23,cobimetinib,1.0,10,23,701.0,563.0,138.0
2214050,J24,AZD6738,1.0,10,24,561.0,216.0,345.0
2214050,K01,Arsenic trioxide,0.01,11,1,883.0,482.0,401.0
2214050,K02,,0.0,11,2,1033.0,547.0,486.0
2214050,K03,Ribociclib,0.01,11,3,1131.0,654.0,477.0
2214050,K04,Vinorelbine bitatrate,0.01,11,4,1226.0,708.0,518.0
2214050,K05,Dinaciclib (SCH727965),10.0,11,5,347.0,147.0,200.0
2214050,K06,AZD4547,1.0,11,6,959.0,545.0,414.0
2214050,K07,MK-2206 dihydrochloride,0.01,11,7,1117.0,633.0,484.0
2214050,K08,DMSO,0.0,11,8,1097.0,532.0,565.0
2214050,K09,Vinorelbine bitatrate,1.0,11,9,400.0,276.0,124.0
2214050,K10,Bardoxolone methyl,0.01,11,10,1157.0,689.0,468.0
2214050,K11,Selumetinib,0.01,11,11,1150.0,656.0,494.0
2214050,K12,BGJ398 (NVP-BGJ398),0.01,11,12,1186.0,682.0,504.0
2214050,K13,CGP 57380,10.0,11,13,1743.0,1389.0,354.0
2214050,K14,FRAX597,0.01,11,14,1137.0,675.0,462.0
2214050,K15,Dasatinib,0.01,11,15,1152.0,602.0,550.0
2214050,K16,DMSO,0.0,11,16,1223.0,650.0,573.0
2214050,K17,Palbociclib,0.01,11,17,1320.0,743.0,577.0
2214050,K18,Tazemetostat,1.0,11,18,1264.0,801.0,463.0
2214050,K19,Dinaciclib (SCH727965),1.0,11,19,356.0,156.0,200.0
2214050,K20,Dasatinib,0.01,11,20,1007.0,513.0,494.0
2214050,K21,Alectinib,10.0,11,21,1280.0,765.0,515.0
2214050,K23,DMSO,0.0,11,23,1011.0,502.0,509.0
2214050,K24,Lenvatinib,1.0,11,24,705.0,344.0,361.0
2214050,L01,Arsenic trioxide,1.0,12,1,874.0,477.0,397.0
2214050,L02,Rotenone,0.1,12,2,1134.0,637.0,497.0
2214050,L03,Genistein,10.0,12,3,866.0,317.0,549.0
2214050,L04,Rapamycin (Sirolimus),1.0,12,4,478.0,160.0,318.0
2214050,L05,LY2835219,0.1,12,5,961.0,529.0,432.0
2214050,L06,FRAX597,1.0,12,6,1018.0,480.0,538.0
2214050,L07,DMSO,0.0,12,7,945.0,522.0,423.0
2214050,L08,BGJ398 (NVP-BGJ398),1.0,12,8,976.0,562.0,414.0
2214050,L09,Tofacitinib,1.0,12,9,1162.0,688.0,474.0
2214050,L10,Entrectinib,0.01,12,10,1104.0,580.0,524.0
2214050,L11,Rotenone,1.0,12,11,613.0,334.0,279.0
2214050,L13,Lenvatinib,0.1,12,13,1217.0,667.0,550.0
2214050,L14,ISRIB,0.1,12,14,1129.0,677.0,452.0
2214050,L15,DMSO,0.0,12,15,1309.0,740.0,569.0
2214050,L16,Tazemetostat,0.1,12,16,1113.0,657.0,456.0
2214050,L19,,0.0,12,19,1160.0,684.0,476.0
2214050,L20,FRAX597,0.1,12,20,1309.0,714.0,595.0
2214050,L21,Fasudil,1.0,12,21,1255.0,602.0,653.0
2214050,L22,AZD4547,0.1,12,22,984.0,559.0,425.0
2214050,L23,Dabrafenib,1.0,12,23,1227.0,825.0,402.0
2214050,L24,DMSO,0.0,12,24,699.0,314.0,385.0
2214050,M01,THZ1,0.01,13,1,847.0,434.0,413.0
2214050,M02,Indomethacin,10.0,13,2,981.0,421.0,560.0
2214050,M03,Genistein,1.0,13,3,956.0,468.0,488.0
2214050,M05,GSK-2256098,0.1,13,5,1014.0,543.0,471.0
2214050,M06,Alectinib,0.01,13,6,1066.0,573.0,493.0
2214050,M07,Y-27632 dihydrochloride,0.1,13,7,1098.0,597.0,501.0
2214050,M08,"BKM120 (NVP-BKM120, Buparlisib)",0.01,13,8,1054.0,610.0,444.0
2214050,M09,NVP-AEW541 (hydrochloride),1.0,13,9,678.0,415.0,263.0
2214050,M10,DMSO,0.0,13,10,1111.0,590.0,521.0
2214050,M11,,0.0,13,11,938.0,507.0,431.0
2214050,M12,GSK-2256098,0.1,13,12,1071.0,593.0,478.0
2214050,M13,Tofacitinib,10.0,13,13,1102.0,642.0,460.0
2214050,M14,DMSO,0.0,13,14,1199.0,688.0,511.0
2214050,M15,AZD4547,0.1,13,15,1064.0,566.0,498.0
2214050,M16,Afuresertib,0.1,13,16,1320.0,862.0,458.0
2214050,M17,Tazemetostat,10.0,13,17,1455.0,919.0,536.0
2214050,M18,Rapamycin (Sirolimus),0.01,13,18,860.0,366.0,494.0
2214050,M19,Etomoxir,10.0,13,19,1041.0,558.0,483.0
2214050,M20,FRAX597,0.1,13,20,957.0,501.0,456.0
2214050,M21,Dabrafenib,0.01,13,21,1200.0,724.0,476.0
2214050,M22,AZD6738,0.1,13,22,1049.0,593.0,456.0
2214050,M23,Y-27632 dihydrochloride,0.01,13,23,1090.0,568.0,522.0
2214050,M24,NVP-AEW541 (hydrochloride),1.0,13,24,384.0,207.0,177.0
2214050,N01,Arsenic trioxide,0.1,14,1,806.0,402.0,404.0
2214050,N02,LY2835219,1.0,14,2,608.0,322.0,286.0
2214050,N03,NVP-AEW541 (hydrochloride),0.1,14,3,851.0,462.0,389.0
2214050,N04,,0.0,14,4,841.0,471.0,370.0
2214050,N05,GSK-2636771,0.1,14,5,886.0,478.0,408.0
2214050,N06,Dinaciclib (SCH727965),0.1,14,6,133.0,65.0,68.0
2214050,N07,ISRIB,0.1,14,7,1047.0,581.0,466.0
2214050,N08,NVP-AEW541 (hydrochloride),0.1,14,8,813.0,462.0,351.0
2214050,N09,DMSO,0.0,14,9,1053.0,595.0,458.0
2214050,N10,Entrectinib,0.1,14,10,1163.0,601.0,562.0
2214050,N11,CGP 57380,10.0,14,11,1707.0,1417.0,290.0
2214050,N12,Arsenic trioxide,1.0,14,12,973.0,554.0,419.0
2214050,N13,DMSO,0.0,14,13,813.0,485.0,328.0
2214050,N14,Selumetinib,1.0,14,14,816.0,552.0,264.0
2214050,N15,Genistein,0.01,14,15,1238.0,721.0,517.0
2214050,N16,Tazemetostat,10.0,14,16,1190.0,742.0,448.0
2214050,N17,Afuresertib,1.0,14,17,1295.0,768.0,527.0
2214050,N18,LY2835219,0.01,14,18,976.0,542.0,434.0
2214050,N19,Fasudil,10.0,14,19,1238.0,771.0,467.0
2214050,N20,AZD4547,10.0,14,20,589.0,454.0,135.0
2214050,N21,(S)-H-1152 (hydrochloride),0.1,14,21,1052.0,640.0,412.0
2214050,N22,,0.0,14,22,1050.0,517.0,533.0
