"chr","start","end","CM_24h_ATAC_S165170_REP1","CM_24h_ATAC_S165170_REP2","CM_48h_ATAC_S165167_REP1","CM_48h_ATAC_S165167_REP2","CM_control_ATAC_S165169_REP1","CM_control_ATAC_S165169_REP2","SH_24h_ATAC_S165164_REP1","SH_24h_ATAC_S165164_REP2","SH_48h_ATAC_S165165_REP1","SH_48h_ATAC_S165165_REP2","SH_control_ATAC_S165166_REP1","SH_control_ATAC_S165166_REP2"
4,158802947,158826551,0.371373172959483,0.425957436197577,0.375101680237463,0.388307844032913,0.363954218541378,0.419456138782868,0.346994649460714,0.324688243702833,0.304537336702698,0.246037712749737,0.310064954854033,0.286538184685034
4,185340297,185363101,0.410988988188914,0.345853750803767,0.43103328060628,0.420262463169965,0.336840974753299,0.480944201605846,0.27273901413895,0.280630532630788,0.300927299828628,0.244561735516973,0.26285215972781,0.270244701867926
5,9426847,9485051,0.263271323930143,0.26164326312021,0.256737870411491,0.248147733649209,0.189481039901045,0.212850682668188,0.239707704257458,0.20617933076189,0.181802943610997,0.198823865209507,0.201217030932039,0.191583473783525
5,14146699,14285551,0.226954046430597,0.239479942222696,0.232630135511233,0.24135649030705,0.232208735886209,0.213586250185362,0.225500230347575,0.208046637292575,0.191744614380402,0.15971320513207,0.184997093020269,0.211975968362744
5,56818070,56850251,0.131567136623841,0.119971333948491,0.160471117599777,0.175054836169726,0.241170392085007,0.186949473935477,0.15263215827458,0.147224625575408,0.182989230286761,0.13916776703877,0.150256829888179,0.153087779011171
5,65184147,65209951,0.194134073262967,0.184279785664957,0.175904228788242,0.184952005614334,0.178844847120295,0.254812510530305,0.147497854674079,0.13870640478931,0.100688278863703,0.10999732678586,0.133843921974806,0.13259052304604
5,72110288,72284001,0.208781943624443,0.204763219847512,0.213244491053903,0.226031190681047,0.192822812604504,0.184781852320584,0.178890395648153,0.185081088238891,0.207999842298427,0.195751382334871,0.198605837831767,0.19177842866871
5,76488897,76543601,0.176316269403862,0.151467256502994,0.181293120156325,0.170993067802374,0.16343594990218,0.149475934031033,0.149830773499877,0.168548890489634,0.141445082098608,0.141361467672825,0.153098181590397,0.145751164784071
5,78483397,78542801,0.158016075104007,0.143163225232187,0.147624583167099,0.148798733768905,0.141507509365779,0.134656590746762,0.160573624488953,0.17281156907907,0.157586169166871,0.162845678011456,0.175379759466052,0.163147157120859
5,78566697,78641451,0.225961534401505,0.230595103586475,0.18994724110308,0.214727834845093,0.179720999508766,0.175050846805,0.206331429281305,0.167774806210924,0.197229426403194,0.197318984010497,0.202493587622255,0.21609058471183
5,83501697,83567351,0.105333403559419,0.115568174251554,0.122685868304215,0.127844776298584,0.12587952848427,0.11785895646271,0.122865853364768,0.128190650692819,0.105360800409039,0.100594884940753,0.0921084342642264,0.0912943161959689
5,95711147,95794501,0.22361198158017,0.238212767901733,0.207492794307158,0.239040460999617,0.232621668538184,0.221847571408857,0.251170370744973,0.248301008556614,0.229568993317257,0.203756529010335,0.218443454109034,0.208919079460492
5,107380397,107408851,0.226109268680712,0.250615541770278,0.197068148003657,0.194204881376834,0.191542889989302,0.198180059286913,0.215513867464583,0.212127423266628,0.200052761199205,0.185513948707564,0.18602711959011,0.174652985983388
5,135992347,136038301,0.327824173301374,0.297737126842669,0.32989174865092,0.337477789322263,0.261769263401782,0.281754112506318,0.292842040120991,0.337183683179601,0.305614147395895,0.297882170470678,0.304731287158464,0.313902152037962
5,140240947,140263301,0.296252071110037,0.33074593104643,0.278396668980276,0.284602740351764,0.342631713736954,0.328224800621459,0.298521819806573,0.278246272316696,0.377584473200517,0.395879846481326,0.394387683917393,0.315633165238151
5,140280247,140335801,0.182011164477302,0.214049349572249,0.177174686727471,0.197235551942662,0.209846881898801,0.199548484996343,0.211678341314141,0.200970417374626,0.18461287705135,0.201495208329909,0.172508579503314,0.173639180870212
5,140972397,141005251,0.305700588339042,0.347970725865314,0.323755765678047,0.240417941318947,0.242178407130713,0.248050755446229,0.252582785700544,0.283502950980283,0.234539597752748,0.36993175906322,0.224866368522003,0.225406291559594
5,147471147,147506901,0.218437277040481,0.295533806170078,0.253104530669903,0.234213022266175,0.222021236045654,0.277718118360333,0.286407026974602,0.263415015108627,0.270739858881709,0.342373993457905,0.287636021151758,0.261170842324076
5,149484847,149537351,0.178557562230943,0.236952813862172,0.152235369473425,0.137510368866385,0.240456947610883,0.230655885027508,0.194621334980088,0.139226040535026,0.162137672467361,0.131767739800184,0.195894032457623,0.167769922571358
5,151660847,151701051,0.319739564771332,0.280157793782225,0.29523847145887,0.293419138982702,0.291131307363848,0.293720925506239,0.404346351391713,0.433083526287653,0.396046766738985,0.384224312911164,0.355542006649222,0.360999567314556
5,168965197,169009101,0.226132643390469,0.219314600184846,0.221541087503202,0.240435626545864,0.206064121588127,0.181805203314354,0.205035868632727,0.173843546575566,0.234574939937537,0.238738084800124,0.218055912091964,0.210843695320196
5,169140597,169187251,0.273790938118529,0.243004772910437,0.288157790951026,0.274755889812918,0.271024786663513,0.277861523122403,0.210601053403048,0.216070075542707,0.25185471626906,0.249372621101775,0.254465074932718,0.228893179667454
5,169586631,169604651,0.160685690087915,0.136891002488929,0.128501390528558,0.122191365852925,0.140898256224809,0.160532594521416,0.199877688117321,0.154713011348391,0.13389187070197,0.162248255695552,0.186430933792144,0.156253391347449
6,11161397,11228301,0.187103185795866,0.203810215713589,0.165088106810326,0.166462782621688,0.194467489033027,0.16418175670525,0.21827033782408,0.263881831160231,0.17912058033539,0.215741329572778,0.233755975805789,0.187123089329932
6,30725347,30784151,0.370918459742214,0.442037806142016,0.408441226364197,0.399163667531619,0.398485573736701,0.428048819176079,0.288811502239726,0.254193328062857,0.322050773046725,0.293800300212243,0.295775462546614,0.290241906046685
6,37126147,37146201,0.402477605295145,0.334020142082934,0.369432149526589,0.401009444795964,0.414803696532209,0.403304730592745,0.265879439800844,0.278426285351566,0.305437837524104,0.332219478032673,0.361798240852331,0.396962139991084
6,44655047,44669401,0.374920443490647,0.442123421246687,0.465336235681074,0.506318246852094,0.49004303710545,0.513495752092461,0.258382319390195,0.302246796618204,0.273563935311272,0.252577366804235,0.365086012940842,0.388935767284343
6,52503197,52574063,0.183735089932976,0.185334287874619,0.177358157651625,0.191039569670614,0.226018033682039,0.211573277156719,0.309506225725413,0.3149071448479,0.25594570161144,0.283088933789164,0.269765090510388,0.24988627586531
6,53263597,53329751,0.14412423057488,0.148299028770616,0.13234302937581,0.151956265593757,0.182051815845703,0.163388563213224,0.16838180646202,0.167516598572446,0.175081094637326,0.184024534962779,0.124867228652025,0.125470539885036
6,108563863,108622401,0.275725435851339,0.213188358127634,0.264183761230226,0.288037164241718,0.274326287334772,0.287772788043783,0.234871553799231,0.281709380013846,0.209724419476218,0.278950390557057,0.252332739237696,0.263601718886978
6,140043647,140073501,0.284145278018265,0.239712188327223,0.305370471645991,0.33083601530438,0.279472559416891,0.285338842385059,0.30785669958641,0.264860304723617,0.218304310406855,0.178411756037153,0.226315635085342,0.185426863598513
6,151022147,151071401,0.282730991417025,0.22206371633888,0.235031307775301,0.216951374829335,0.273778146707722,0.273686464235752,0.214156532998053,0.227954826928179,0.17947240501144,0.193383893462331,0.212679883149535,0.204717555198295
6,152704947,152754551,0.162168684524855,0.208925237932736,0.245763875490405,0.248100000342969,0.168841453181336,0.19841881926298,0.16587985463466,0.161983808943661,0.148442853608675,0.158222492147691,0.139728779266734,0.161399704299321
6,158008197,158058551,0.315756277664369,0.294620827577691,0.267516435004963,0.284472059642838,0.289287568310852,0.291382754862982,0.2648164974248,0.262076153402642,0.284979802410806,0.303770242863243,0.28817045240199,0.319195919341579
6,166587947,166623801,0.215247364728089,0.220385915192778,0.241809499838841,0.26325711426904,0.218266446467739,0.22952823851779,0.30586856155479,0.299323524905118,0.326356988254803,0.335874408397603,0.26675110129579,0.249863655872228
7,18492447,18592001,0.198545143524804,0.15073656665101,0.162568084219658,0.197007592485141,0.186163424072246,0.194726364019138,0.356858256597814,0.329619175002778,0.299523968976795,0.2756584017361,0.315855131445248,0.307340032468569
7,18993797,19025251,0.199016364962883,0.157921278013271,0.181641263612798,0.168758132849724,0.17155045532515,0.14833333322279,0.223053651999077,0.230045901753513,0.148901409623993,0.190097914788683,0.190134110433533,0.170704894020903
